asset_id,event_id,thermal_stress,mean_effective_load
SUB-SGW-287,EVT-09,0.1802,0.7812
SUB-SGW-288,EVT-09,4.8143,1.0623
SUB-SGW-289,EVT-09,2.6791,1.0589
SUB-SGW-290,EVT-09,1.9918,0.7801
SUB-SGW-291,EVT-09,0.7255,0.6378
SUB-SGW-292,EVT-09,1.7493,0.9969
SUB-SGW-293,EVT-09,3.8085,1.0164
SUB-SGW-294,EVT-09,1.1796,0.8489
SUB-SGW-295,EVT-09,4.2923,0.9442
SUB-SGW-296,EVT-09,2.355,0.826
SUB-SGW-297,EVT-09,0.2294,0.6688
SUB-SGW-298,EVT-09,1.1871,0.8455
SUB-SGW-299,EVT-09,0.0,0.6401
SUB-SGW-300,EVT-09,2.7165,1.0577
SUB-SGW-301,EVT-09,2.1369,0.8145
SUB-SGW-302,EVT-09,2.2536,1.0348
SUB-SGW-303,EVT-09,1.7175,0.8811
SUB-SGW-304,EVT-09,3.5913,1.0107
SUB-SGW-305,EVT-09,1.7852,0.7881
SUB-SGW-306,EVT-09,0.0109,0.7273
SUB-SGW-307,EVT-09,3.5083,0.9029
SUB-SGW-308,EVT-09,2.7121,0.8593
SUB-SGW-309,EVT-09,1.3476,0.7239
SUB-SGW-310,EVT-09,2.0952,0.8019
SUB-SGW-311,EVT-09,1.7645,0.779
SUB-SGW-312,EVT-09,5.8794,1.0222
SUB-SGW-313,EVT-09,1.1192,0.7101
SUB-SGW-314,EVT-09,1.2321,0.7193
SUB-SGW-315,EVT-09,0.4102,0.865
SUB-SGW-316,EVT-09,0.3885,0.834
SUB-SGW-317,EVT-09,0.8807,0.9384
SUB-SGW-318,EVT-09,1.2895,0.9533
SUB-SGW-319,EVT-09,2.2108,0.8111
SUB-SGW-320,EVT-09,0.8846,0.8008
SUB-SGW-321,EVT-09,1.1777,0.7124
SUB-SGW-322,EVT-09,2.5113,0.9464
SUB-SGW-323,EVT-09,4.1616,1.0508
SUB-SGW-324,EVT-09,0.1181,0.7767
SUB-SGW-325,EVT-09,4.2851,1.0474
SUB-SGW-326,EVT-09,0.9834,0.8099
SUB-SGW-327,EVT-09,0.5819,0.7457
SUB-SGW-328,EVT-09,2.8776,0.8719
SUB-SGW-329,EVT-09,1.401,0.8421
SUB-SGW-330,EVT-09,0.3703,0.6895
SUB-SGW-331,EVT-09,4.6801,0.9625
SUB-SGW-332,EVT-09,0.0,0.6791
SUB-SGW-333,EVT-09,0.28,0.6826
SUB-SGW-334,EVT-09,1.0297,0.7009
SUB-SGW-335,EVT-09,4.7456,0.9671
SUB-SGW-336,EVT-09,1.2828,0.865
SUB-SGW-337,EVT-09,3.1714,0.8742
SUB-SGW-338,EVT-09,5.5631,1.0061
SUB-SGW-339,EVT-09,0.7738,0.6505
SUB-SGW-340,EVT-09,6.4967,1.0428
SUB-SGW-341,EVT-09,3.5532,0.9017
SUB-SGW-342,EVT-09,0.1851,0.7916
SUB-SGW-343,EVT-09,0.5562,0.7491
SUB-SGW-344,EVT-09,2.0907,0.9143
SUB-SGW-345,EVT-09,7.4321,1.0623
SUB-SGW-346,EVT-09,0.0049,0.6895
SUB-SGW-347,EVT-09,3.5902,1.013
SUB-SGW-348,EVT-09,2.7554,0.8535
SUB-SGW-349,EVT-09,0.3381,0.6987
SUB-SGW-350,EVT-09,0.5808,0.7204
SUB-SGW-351,EVT-09,1.115,0.7021
SUB-SGW-352,EVT-09,4.8871,0.9786
SUB-SGW-353,EVT-09,4.388,1.0531
SUB-SGW-354,EVT-09,5.1998,0.9866
SUB-SGW-355,EVT-09,0.8761,0.8053
SUB-SGW-356,EVT-09,3.4324,0.8948
SUB-SGW-357,EVT-09,2.3831,0.8409
SUB-SGW-358,EVT-09,1.3068,0.873
SUB-SGW-359,EVT-09,7.5847,1.076
SUB-SGW-360,EVT-09,3.7284,0.9281
SUB-SGW-361,EVT-09,2.1519,0.9224
SUB-SGW-362,EVT-09,3.9297,1.021
SUB-SGW-363,EVT-09,2.5507,0.8398
SUB-SGW-364,EVT-09,1.4553,0.8673
SUB-SGW-365,EVT-09,2.0848,0.8214
SUB-SGW-366,EVT-09,1.3183,0.8524
SUB-SGW-367,EVT-09,0.5683,0.857
SUB-SGW-368,EVT-09,0.1617,0.6321
SUB-SGW-369,EVT-09,1.4238,0.7572
SUB-SGW-370,EVT-09,0.0,0.7055
SUB-SGW-371,EVT-09,3.279,0.9935
SUB-SGW-372,EVT-09,0.5972,0.7239
SUB-SGW-373,EVT-09,3.2583,1.0835
SUB-SGW-374,EVT-09,1.0667,0.8455
SUB-SGW-375,EVT-09,0.884,0.9235
SUB-SGW-376,EVT-09,0.7232,0.7801
SUB-SGW-377,EVT-09,0.5142,0.631
SUB-SGW-378,EVT-09,1.5566,0.9992
SUB-SGW-379,EVT-09,4.2942,0.9453
SUB-SGW-380,EVT-09,0.7382,0.647
SUB-SGW-381,EVT-09,2.8571,0.9694
SUB-SGW-382,EVT-09,3.8501,1.0233
SUB-SGW-383,EVT-09,0.9426,0.7881
SUB-SGW-384,EVT-09,4.4737,1.044
SUB-SGW-385,EVT-09,3.857,0.912
SUB-SGW-386,EVT-09,0.1119,0.7881
SUB-SGW-387,EVT-09,1.5059,0.7342
SUB-SGW-388,EVT-09,2.8484,0.8742
SUB-SGW-389,EVT-09,0.5833,0.8616
SUB-SGW-390,EVT-09,0.8071,0.8134
SUB-SGW-391,EVT-09,0.7136,0.7721
SUB-SGW-392,EVT-09,7.7082,1.0692
SUB-SGW-393,EVT-09,0.6565,0.6516
SUB-SGW-394,EVT-09,1.2628,0.8638
SUB-SGW-395,EVT-09,4.2161,0.9361
SUB-SGW-396,EVT-09,4.3058,0.9442
SUB-SGW-397,EVT-09,0.6798,0.7572
SUB-SGW-398,EVT-09,4.764,0.9671
SUB-SGW-399,EVT-09,4.0976,1.0371
SUB-SGW-400,EVT-09,1.1247,0.8294
SUB-SGW-401,EVT-09,2.1595,0.7973
SUB-SGW-402,EVT-09,1.0143,0.8122
SUB-SGW-403,EVT-09,4.0812,1.0394
SUB-SGW-404,EVT-09,4.2911,0.9442
SUB-SGW-405,EVT-09,2.3175,0.9373
SUB-SGW-406,EVT-09,2.7733,0.8535
SUB-SGW-407,EVT-09,4.7524,0.9637
SUB-SGW-408,EVT-09,3.0331,0.99
SUB-SGW-409,EVT-09,2.0545,0.7962
SUB-SGW-410,EVT-09,0.6633,0.6447
SUB-SGW-411,EVT-09,5.5942,1.0038
SUB-SGW-412,EVT-09,0.0,0.678
SUB-SGW-413,EVT-09,0.8875,0.7927
SUB-SGW-414,EVT-09,2.5669,0.9533
SUB-SGW-415,EVT-09,1.3084,0.8547
SUB-SGW-416,EVT-09,0.7725,0.779
SUB-SGW-417,EVT-09,0.0081,0.7182
SUB-SGW-418,EVT-09,0.0012,0.7044
SUB-SGW-419,EVT-09,1.71,0.9074
SUB-SGW-420,EVT-09,0.8005,0.795
SUB-SGW-421,EVT-09,2.9086,0.8547
SUB-SGW-422,EVT-09,0.2194,0.8203
SUB-SGW-423,EVT-09,0.6867,0.8856
SUB-SGW-424,EVT-09,0.2429,0.8375
SUB-SGW-425,EVT-09,0.0,0.6849
SUB-SGW-426,EVT-09,0.1859,0.6505
SUB-SGW-427,EVT-09,3.9311,1.0325
SUB-SGW-428,EVT-09,0.1955,0.7824
SUB-SGW-429,EVT-09,0.659,0.6321
SUB-SGW-430,EVT-09,2.1081,0.9292
SUB-SGW-431,EVT-09,1.044,0.7113
SUB-SGW-432,EVT-09,4.1052,0.9407
SUB-SGW-433,EVT-09,0.2632,0.6872
SUB-SGW-434,EVT-09,0.2023,0.709
SUB-SGW-435,EVT-09,2.515,1.0485
SUB-SGW-436,EVT-09,0.3626,0.6769
SUB-SGW-437,EVT-09,2.7074,1.0508
SUB-SGW-438,EVT-09,0.2013,0.6941
SUB-SGW-439,EVT-09,5.7252,1.0084
SUB-SGW-440,EVT-09,0.3921,0.7204
SUB-SGW-441,EVT-09,0.53,0.8558
SUB-SGW-442,EVT-09,7.8997,1.0825
SUB-SGW-443,EVT-09,2.5103,0.8363
SUB-SGW-444,EVT-09,2.6575,0.9637
SUB-SGW-445,EVT-09,1.8713,0.7904
SUB-SGW-446,EVT-09,3.8642,1.0279
SUB-SGW-447,EVT-09,2.8036,0.9717
SUB-SGW-448,EVT-09,1.8681,0.787
SUB-SGW-449,EVT-09,0.5608,0.725
SUB-SGW-450,EVT-09,0.3193,0.6665
SUB-SGW-451,EVT-09,0.8227,0.6975
SUB-SGW-452,EVT-09,0.0036,0.7319
SUB-SGW-453,EVT-09,0.8048,0.8088
SUB-SGW-454,EVT-09,2.1297,0.8076
SUB-SGW-455,EVT-09,5.1872,0.9866
SUB-SGW-456,EVT-09,2.1459,0.8076
SUB-SGW-457,EVT-09,0.9701,0.795
SUB-SGW-458,EVT-09,0.0134,0.7021
SUB-SGW-459,EVT-09,2.9457,0.8776
SUB-SGW-460,EVT-09,3.8443,0.9269
SUB-SGW-461,EVT-09,1.8329,0.9958
SUB-SGW-462,EVT-09,0.3008,0.6895
SUB-SGW-463,EVT-09,2.4219,1.0497
SUB-SGW-464,EVT-09,0.0857,0.7457
SUB-SGW-465,EVT-09,0.2015,0.7973
SUB-SGW-466,EVT-09,0.9014,0.6814
SUB-SGW-467,EVT-09,6.7963,1.0508
SUB-SGW-468,EVT-09,5.8829,1.0164
SUB-SGW-469,EVT-09,1.677,0.8834
SUB-SGW-470,EVT-09,1.2011,0.7113
SUB-SGW-471,EVT-09,7.2972,1.0589
SUB-SGW-472,EVT-09,4.0986,1.0268
SUB-SGW-473,EVT-09,1.7622,0.7801
SUB-SGW-474,EVT-09,3.2309,0.8925
SUB-SGW-475,EVT-09,1.8152,0.8868
SUB-SGW-476,EVT-09,1.9987,0.9189
SUB-SGW-477,EVT-09,1.8766,0.9132
SUB-SGW-478,EVT-09,2.4768,0.8237
SUB-SGW-479,EVT-09,5.4701,0.9969
SUB-SGW-480,EVT-09,0.2535,0.8352
SUB-SGW-481,EVT-09,0.0922,0.6378
SUB-SGW-482,EVT-09,4.2218,1.0302
SUB-SGW-483,EVT-09,6.1582,1.029
SUB-SGW-484,EVT-09,4.2843,1.0405
SUB-SGW-485,EVT-09,5.625,1.0084
SUB-SGW-486,EVT-09,3.747,0.9132
SUB-SGW-487,EVT-09,0.9143,0.6769
SUB-SGW-488,EVT-09,0.1438,0.7675
SUB-SGW-489,EVT-09,4.4183,1.0508
SUB-SGW-490,EVT-09,7.5039,1.0692
SUB-SGW-491,EVT-09,0.5247,0.7411
SUB-SGW-492,EVT-09,5.0644,0.974
SUB-SGW-493,EVT-09,7.8635,1.0866
SUB-SGW-494,EVT-09,1.1525,0.9476
SUB-SGW-495,EVT-09,2.4175,0.8214
SUB-SGW-496,EVT-09,0.1387,0.6654
SUB-SGW-497,EVT-09,1.3306,0.9614
SUB-SGW-498,EVT-09,0.6359,0.7675
SUB-SGW-499,EVT-09,1.9607,0.8042
SUB-SGW-500,EVT-09,5.2544,0.9912
SUB-SGW-501,EVT-09,3.46,0.9074
SUB-SGW-502,EVT-09,1.2429,0.7204
SUB-SGW-503,EVT-09,0.5187,0.7595
SUB-SGW-504,EVT-09,5.9303,1.0176
SUB-SGW-505,EVT-09,5.8495,1.0164
SUB-SGW-506,EVT-09,1.9556,0.9166
SUB-SGW-507,EVT-09,3.1728,0.9969
SUB-SGW-508,EVT-09,1.7545,1.0061
SUB-SGW-509,EVT-09,2.1602,0.8122
SUB-SGW-510,EVT-09,0.9271,0.7996
SUB-SGW-511,EVT-09,4.1347,0.9373
SUB-SGW-512,EVT-09,0.6986,0.7629
SUB-SGW-513,EVT-09,1.2074,0.7044
SUB-SGW-514,EVT-09,7.7317,1.0669
SUB-SGW-515,EVT-09,2.3317,1.0256
SUB-SGW-516,EVT-09,1.4387,0.99
SUB-SGW-517,EVT-09,3.1342,1.0804
SUB-SGW-518,EVT-09,1.837,0.7996
SUB-SGW-519,EVT-09,1.1222,0.8386
SUB-SGW-520,EVT-09,2.8083,0.8616
SUB-SGW-521,EVT-09,3.5641,1.0015
SUB-SGW-522,EVT-09,1.0214,0.6941
SUB-SGW-523,EVT-09,5.8677,1.0233
SUB-SGW-524,EVT-09,1.7474,0.7904
SUB-SGW-525,EVT-09,0.2789,0.6952
SUB-SGW-526,EVT-09,3.676,0.9063
SUB-SGW-527,EVT-09,6.3422,1.0268
SUB-SGW-528,EVT-09,0.7437,0.6333
SUB-SGW-529,EVT-09,0.0003,0.7182
SUB-SGW-530,EVT-09,2.9339,0.9855
SUB-SGW-531,EVT-09,0.2161,0.6757
SUB-SGW-532,EVT-09,1.0485,0.9304
SUB-SGW-533,EVT-09,5.047,1.0846
SUB-SGW-534,EVT-09,4.8292,0.9648
SUB-SGW-535,EVT-09,2.2323,0.8214
SUB-SGW-536,EVT-09,4.1706,0.9419
SUB-SGW-537,EVT-09,3.1068,0.8753
SUB-SGW-538,EVT-09,2.7432,0.8535
SUB-SGW-539,EVT-09,0.911,0.6654
SUB-SGW-540,EVT-09,0.2534,0.7078
SUB-SGW-541,EVT-09,0.6678,0.795
SUB-SGW-542,EVT-09,3.6382,1.0153
SUB-SGW-543,EVT-09,0.7613,0.647
SUB-SGW-544,EVT-09,5.9788,1.0153
SUB-SGW-545,EVT-09,0.0008,0.6918
SUB-SGW-546,EVT-09,0.2575,0.6723
SUB-SGW-547,EVT-09,1.5243,0.8753
SUB-SGW-548,EVT-09,5.9501,1.0199
SUB-SGW-549,EVT-09,2.3479,0.8271
SUB-SGW-550,EVT-09,3.8834,0.9235
SUB-SGW-551,EVT-09,0.7543,0.7812
SUB-SGW-552,EVT-09,0.4524,0.725
SUB-SGW-553,EVT-09,6.4111,1.0325
SUB-SGW-554,EVT-09,0.0481,0.7572
SUB-SGW-555,EVT-09,3.1905,0.9797
SUB-SGW-556,EVT-09,4.511,0.9637
SUB-SGW-557,EVT-09,0.3204,0.7032
SUB-SGW-558,EVT-09,0.6544,0.6413
SUB-SGW-559,EVT-09,0.7456,0.9063
SUB-SGW-560,EVT-09,1.8979,1.0038
SUB-SGW-561,EVT-09,2.8061,0.8558
SUB-SGW-562,EVT-09,4.9647,0.9705
SUB-SGW-563,EVT-09,0.7316,0.8914
SUB-SGW-564,EVT-09,3.8607,1.029
SUB-SGW-565,EVT-09,6.0959,1.0199
SUB-SGW-566,EVT-09,3.9675,1.0336
SUB-SGW-567,EVT-09,5.2499,0.9763
SUB-SGW-568,EVT-09,0.1814,0.6516
SUB-SGW-569,EVT-09,7.7307,1.0856
SUB-SGW-570,EVT-09,0.0624,0.7445
SUB-SGW-571,EVT-09,6.0457,1.0164
SUB-SGW-572,EVT-09,0.8796,0.7927
SUB-SGW-573,EVT-09,1.4842,0.9522
SUB-SGW-574,EVT-09,0.9388,0.9074
SUB-SGW-575,EVT-09,4.2504,0.9487
SUB-SGW-576,EVT-09,0.7474,0.639
SUB-SGW-577,EVT-09,0.7183,0.6356
SUB-SGW-578,EVT-09,1.7382,0.7537
SUB-SGW-579,EVT-09,4.6514,0.9522
SUB-SGW-580,EVT-09,0.8087,0.8076
SUB-SGW-581,EVT-09,6.7967,1.052
SUB-SGW-582,EVT-09,5.1061,1.0715
SUB-SGW-583,EVT-09,0.505,0.8501
SUB-SGW-584,EVT-09,2.3614,0.8306
SUB-SGW-585,EVT-09,7.4502,1.0635
SUB-SGW-586,EVT-09,1.1969,0.6872
SUB-SGW-587,EVT-09,3.034,0.8753
SUB-SGW-588,EVT-09,3.6132,1.0164
SUB-SGW-589,EVT-09,1.4688,0.7572
SUB-SGW-590,EVT-09,3.4438,0.9051
SUB-SGW-591,EVT-09,1.6775,0.8719
SUB-SGW-592,EVT-09,4.1036,1.0371
SUB-SGW-593,EVT-09,3.6352,1.013
SUB-SGW-594,EVT-09,2.1257,0.8122
SUB-SGW-595,EVT-09,1.1873,0.8386
SUB-SGW-596,EVT-09,3.2557,0.8856
SUB-SGW-597,EVT-09,5.1137,1.0669
SUB-SGW-598,EVT-09,3.7301,0.9224
SUB-SGW-599,EVT-09,1.6016,0.8868
SUB-SGW-600,EVT-09,0.4045,0.8145
SUB-SGW-601,EVT-09,0.7296,0.787
SUB-SGW-602,EVT-09,1.0434,0.818
SUB-SGW-603,EVT-09,0.0,0.67
SUB-SGW-604,EVT-09,1.7817,0.8914
SUB-SGW-605,EVT-09,0.7591,0.6596
SUB-SGW-606,EVT-09,2.093,0.9166
SUB-SGW-607,EVT-09,4.9307,1.0658
SUB-SGW-608,EVT-09,3.0055,1.0835
SUB-SGW-609,EVT-09,3.5234,0.904
SUB-SGW-610,EVT-09,0.0564,0.7422
SUB-SGW-611,EVT-09,4.4273,0.9556
SUB-SGW-612,EVT-09,0.8711,0.904
SUB-SGW-613,EVT-09,0.2321,0.795
SUB-SGW-614,EVT-09,3.0471,0.9855
SUB-SGW-615,EVT-09,2.7359,0.9545
SUB-SGW-616,EVT-09,0.97,0.6895
SUB-SGW-617,EVT-09,1.5164,0.9717
SUB-SGW-618,EVT-09,0.1428,0.6642
SUB-SGW-619,EVT-09,5.1351,1.0835
SUB-SGW-620,EVT-09,0.0,0.631
SUB-SGW-621,EVT-09,2.8372,1.0566
SUB-SGW-622,EVT-09,0.6465,0.7652
SUB-SGW-623,EVT-09,1.1293,0.818
SUB-SGW-624,EVT-09,0.3336,0.8271
SUB-SGW-625,EVT-09,7.8049,1.0692
SUB-SGW-626,EVT-09,1.9308,0.8948
SUB-SGW-627,EVT-09,3.2202,0.8937
SUB-SGW-628,EVT-09,0.7286,0.8994
SUB-SGW-629,EVT-09,0.7023,0.6344
SUB-SGW-630,EVT-09,0.3544,0.6906
SUB-SGW-631,EVT-09,2.7252,0.9579
SUB-SGW-632,EVT-09,2.7583,0.9682
SUB-SGW-633,EVT-09,3.3279,0.9969
SUB-SGW-634,EVT-09,2.0471,0.9292
SUB-SGW-635,EVT-09,2.4594,0.9476
SUB-SGW-636,EVT-09,0.5724,0.7549
SUB-SGW-637,EVT-09,2.0107,0.7893
SUB-SGW-638,EVT-09,1.4721,0.8673
SUB-SGW-639,EVT-09,1.2038,0.7216
SUB-SGW-640,EVT-09,1.3527,0.7331
SUB-SGW-641,EVT-09,0.7652,0.8925
SUB-SGW-642,EVT-09,1.8306,0.9063
SUB-SGW-643,EVT-09,0.0854,0.6539
SUB-SGW-644,EVT-09,6.1368,1.0256
SUB-SGW-645,EVT-09,2.5467,0.9602
SUB-SGW-646,EVT-09,0.3423,0.717
SUB-SGW-647,EVT-09,6.6042,1.0474
SUB-SGW-648,EVT-09,0.3246,0.6895
SUB-SGW-649,EVT-09,2.9962,1.076
SUB-SGW-650,EVT-09,0.3528,0.8283
SUB-SGW-651,EVT-09,0.9171,0.9258
SUB-SGW-652,EVT-09,0.7016,0.787
SUB-SGW-653,EVT-09,4.4889,0.9556
SUB-SGW-654,EVT-09,0.8119,0.6734
SUB-SGW-655,EVT-09,0.7015,0.8822
SUB-SGW-656,EVT-09,0.0,0.6596
SUB-SGW-657,EVT-09,1.1933,0.7296
SUB-SGW-658,EVT-09,1.4919,0.8799
SUB-SGW-659,EVT-09,3.4916,0.904
SUB-SGW-660,EVT-09,2.8289,0.9751
SUB-SGW-661,EVT-09,0.3621,0.6929
SUB-SGW-662,EVT-09,1.2628,0.9591
SUB-SGW-663,EVT-09,1.6742,0.7755
SUB-SGW-664,EVT-09,1.4506,0.8524
SUB-SGW-665,EVT-09,0.333,0.7124
SUB-SGW-666,EVT-09,0.6388,0.8616
SUB-SGW-667,EVT-09,3.2652,1.0886
SUB-SGW-668,EVT-09,2.7542,0.9671
SUB-SGW-669,EVT-09,1.9681,0.9074
SUB-SGW-670,EVT-09,0.7924,0.6585
SUB-SGW-671,EVT-09,1.1286,0.7101
SUB-SGW-672,EVT-09,0.0095,0.6906
SUB-SGW-673,EVT-09,0.1366,0.6562
SUB-SGW-674,EVT-09,0.1621,0.7686
SUB-SGW-675,EVT-09,6.1878,1.0371
SUB-SGW-676,EVT-09,0.6804,0.6344
SUB-SGW-677,EVT-09,1.1719,0.6975
SUB-SGW-678,EVT-09,4.5816,0.9533
SUB-SGW-679,EVT-09,1.4806,0.9877
SUB-SGW-680,EVT-09,3.446,1.0027
SUB-SGW-681,EVT-09,2.3974,0.8225
SUB-SGW-682,EVT-09,0.6597,0.896
SUB-SGW-683,EVT-09,0.1791,0.7812
SUB-SGW-684,EVT-09,1.224,0.7296
SUB-SGW-685,EVT-09,2.9897,0.9855
SUB-SGW-686,EVT-09,1.4601,0.873
SUB-SGW-687,EVT-09,0.0,0.6424
SUB-SGW-688,EVT-09,1.6172,0.7445
SUB-SGW-689,EVT-09,1.1604,0.8271
SUB-SGW-690,EVT-09,1.5412,0.756
SUB-SGW-691,EVT-09,2.0006,0.8145
SUB-SGW-692,EVT-09,1.2316,0.7411
SUB-SGW-693,EVT-09,2.3587,1.0485
SUB-SGW-694,EVT-09,0.394,0.826
SUB-SGW-695,EVT-09,3.9181,0.9224
SUB-SGW-696,EVT-09,7.5188,1.0681
SUB-SGW-697,EVT-09,0.5337,0.7331
SUB-SGW-698,EVT-09,0.2667,0.7124
SUB-SGW-699,EVT-09,5.55,1.0004
SUB-SGW-700,EVT-09,1.017,0.6918
SUB-SGW-701,EVT-09,2.0841,0.9281
SUB-SGW-702,EVT-09,7.9109,1.0749
SUB-SGW-703,EVT-09,6.3344,1.0325
SUB-SGW-704,EVT-09,4.5975,0.9533
SUB-SGW-705,EVT-09,1.9702,0.912
SUB-SGW-706,EVT-09,2.5372,0.9499
SUB-SGW-707,EVT-09,5.1122,1.076
SUB-SGW-708,EVT-09,4.4534,0.9545
SUB-SGW-709,EVT-09,7.4011,1.0703
SUB-SGW-710,EVT-09,3.6064,1.0118
SUB-SGW-711,EVT-09,0.0,0.6539
SUB-SGW-712,EVT-09,2.4716,0.8329
SUB-SGW-713,EVT-09,1.2215,0.7296
SUB-SGW-714,EVT-09,0.5472,0.7457
SUB-SGW-715,EVT-09,1.175,0.9419
SUB-SGW-716,EVT-09,0.4013,0.7044
SUB-SGW-717,EVT-09,5.2742,0.9889
SUB-SGW-718,EVT-09,2.6165,1.0658
SUB-SGW-719,EVT-09,0.4927,0.7377
SUB-SGW-720,EVT-09,5.1375,1.0737
SUB-SGW-721,EVT-09,1.3882,0.7514
SUB-SGW-722,EVT-09,0.9005,0.7985
SUB-SGW-723,EVT-09,2.1838,0.8191
SUB-SGW-724,EVT-09,5.0328,0.9763
SUB-SGW-725,EVT-09,2.8214,0.9774
SUB-SGW-726,EVT-09,2.5069,0.8375
SUB-SGW-727,EVT-09,0.1863,0.6883
SUB-SGW-728,EVT-09,6.3274,1.0256
SUB-SGW-729,EVT-09,2.5426,0.9522
SUB-SGW-730,EVT-09,1.2013,0.9648
SUB-SGW-731,EVT-09,2.5723,0.9568
SUB-SGW-732,EVT-09,4.062,1.0451
SUB-SGW-733,EVT-09,1.5855,0.7606
SUB-SGW-734,EVT-09,1.4262,0.8696
SUB-SGW-735,EVT-09,0.3504,0.7377
SUB-SGW-736,EVT-09,1.3686,0.9476
SUB-SGW-737,EVT-09,5.217,0.9774
SUB-SGW-738,EVT-09,0.0049,0.6837
SUB-SGW-739,EVT-09,3.4088,0.9029
SUB-SGW-740,EVT-09,1.2793,0.9373
SUB-SGW-741,EVT-09,0.6821,0.7812
SUB-SGW-742,EVT-09,6.9089,1.0554
SUB-SGW-743,EVT-09,0.0995,0.7985
SUB-SGW-744,EVT-09,3.4993,1.013
SUB-SGW-745,EVT-09,2.681,1.0623
SUB-SGW-746,EVT-09,1.8951,0.8019
SUB-SGW-747,EVT-09,0.2056,0.6791
SUB-SGW-748,EVT-09,0.14,0.6344
SUB-SGW-749,EVT-09,2.6622,0.8443
SUB-SGW-750,EVT-09,1.7305,0.7721
SUB-SGW-751,EVT-09,0.1825,0.6596
SUB-SGW-752,EVT-09,3.4068,0.8994
SUB-SGW-753,EVT-09,2.5842,0.9396
SUB-SGW-754,EVT-09,2.2921,1.0359
SUB-SGW-755,EVT-09,0.4643,0.8535
SUB-SGW-756,EVT-09,1.5418,0.8834
SUB-SGW-757,EVT-09,1.2005,0.8593
SUB-SGW-758,EVT-09,2.2839,0.9384
SUB-SGW-759,EVT-09,1.824,0.9958
SUB-SGW-760,EVT-09,1.3645,0.943
SUB-SGW-761,EVT-09,0.8274,0.6734
SUB-SGW-762,EVT-09,7.7049,1.0737
SUB-SGW-763,EVT-09,4.5557,1.0612
SUB-SGW-764,EVT-09,2.2598,0.943
SUB-SGW-765,EVT-09,7.6672,1.0681
SUB-SGW-766,EVT-09,2.7563,0.8616
SUB-SGW-767,EVT-09,1.0313,0.8375
SUB-SGW-768,EVT-09,2.6423,1.0635
SUB-SGW-769,EVT-09,1.7551,0.873
SUB-SGW-770,EVT-09,2.4657,0.943
SUB-SGW-771,EVT-09,5.1032,1.0715
SUB-SGW-772,EVT-09,7.4927,1.0749
SUB-SGW-773,EVT-09,1.1815,0.7216
SUB-SGW-774,EVT-09,8.0943,1.0782
SUB-SGW-775,EVT-09,3.3449,0.9981
SUB-SGW-776,EVT-09,0.0245,0.7445
SUB-SGW-777,EVT-09,1.7281,0.9992
SUB-SGW-778,EVT-09,0.829,0.7973
SUB-SGW-779,EVT-09,0.1767,0.6505
SUB-SGW-780,EVT-09,0.2361,0.6539
SUB-SGW-781,EVT-09,4.7261,0.9659
SUB-SGW-782,EVT-09,0.8117,0.9063
SUB-SGW-783,EVT-09,0.4734,0.8638
SUB-SGW-784,EVT-09,1.5032,0.7617
SUB-SGW-785,EVT-09,0.7139,0.779
SUB-SGW-786,EVT-09,1.4381,0.7583
SUB-SGW-787,EVT-09,7.8849,1.0825
SUB-SGW-788,EVT-09,3.7771,0.9097
SUB-SGW-789,EVT-09,0.6421,0.6367
SUB-SGW-790,EVT-09,3.138,0.8834
SUB-SGW-791,EVT-09,4.5684,0.9614
SUB-SGW-792,EVT-09,0.2372,0.6493
SUB-SGW-793,EVT-09,1.8156,0.7973
SUB-SGW-794,EVT-09,5.209,0.9912
SUB-SGW-795,EVT-09,1.6394,0.9877
SUB-SGW-796,EVT-09,2.2013,0.8111
SUB-SGW-797,EVT-09,5.0466,1.0825
SUB-SGW-798,EVT-09,3.4205,0.9969
SUB-SGW-799,EVT-09,2.0703,0.9338
SUB-SGW-800,EVT-09,1.3366,0.8501
SUB-SGW-801,EVT-09,0.0514,0.6413
SUB-SGW-802,EVT-09,0.2595,0.8076
SUB-SGW-803,EVT-09,7.1056,1.0669
SUB-SGW-804,EVT-09,0.426,0.7113
SUB-SGW-805,EVT-09,3.2879,0.9969
SUB-SGW-806,EVT-09,0.0278,0.7468
SUB-SGW-807,EVT-09,2.1261,0.8168
SUB-SGW-808,EVT-09,1.0578,0.9476
SUB-SGW-809,EVT-09,3.5772,0.9051
SUB-SGW-810,EVT-09,1.637,0.7698
SUB-SGW-811,EVT-09,2.1019,0.818
SUB-SGW-812,EVT-09,3.1083,0.8765
SUB-SGW-813,EVT-09,1.1757,0.8466
SUB-SGW-814,EVT-09,0.0377,0.7308
SUB-SGW-815,EVT-09,0.1545,0.6551
SUB-SGW-816,EVT-09,4.1652,0.9396
SUB-SGW-817,EVT-09,2.8983,0.8627
SUB-SGW-818,EVT-09,0.8716,0.6665
SUB-SGW-819,EVT-09,0.7935,0.9051
SUB-SGW-820,EVT-09,2.3213,0.8271
SUB-SGW-821,EVT-09,4.3205,0.9545
SUB-SGW-822,EVT-09,7.5227,1.0782
SUB-SGW-823,EVT-09,1.4465,0.8719
SUB-SGW-824,EVT-09,6.7872,1.044
SUB-SGW-825,EVT-09,1.5739,0.7526
SUB-SGW-826,EVT-09,2.4468,1.0566
SUB-SGW-827,EVT-09,0.9349,0.795
